set_number,LCT,set_read_index,original_sample_name,query,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species_read_raw,species_read_index,pabs_eDNA,sample_name,lat,lon,date,time_of_sample,time_of_filter,type,depth_eDNA,area,volume_l,notes1,notes2,site,north_south,marker,unique_id
15,Gadus chalcogrammus,14.803192885852612,E050,ASV72,Gadiformes,1573,0.02024429946324249,1,Gadidae,1573,0.027290446412182458,1,Gadus,1573,0.027290446412182458,1,1573,0.027290446412182458,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Gadus chalcogrammus,14.803192885852612,E050,ASV25,Gadiformes,1573,0.02024429946324249,1,Gadidae,1573,0.027290446412182458,1,Gadus,1573,0.027290446412182458,1,1573,0.027290446412182458,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Gadus chalcogrammus,14.803192885852612,E051,ASV88,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Gadus chalcogrammus,14.803192885852612,E051,ASV11,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Gadus chalcogrammus,14.803192885852612,E051,ASV11,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Gadus chalcogrammus,14.803192885852612,E050,ASV25,Gadiformes,1573,0.02024429946324249,1,Gadidae,1573,0.027290446412182458,1,Gadus,1573,0.027290446412182458,1,1573,0.027290446412182458,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep1
15,Gadus chalcogrammus,14.803192885852612,E052,ASV11,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Gadus chalcogrammus,14.803192885852612,E052,ASV592,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Gadus chalcogrammus,14.803192885852612,E052,ASV88,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Gadus chalcogrammus,14.803192885852612,E050,ASV592,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Gadus chalcogrammus,14.803192885852612,E050,ASV33,Gadiformes,1573,0.02024429946324249,1,Gadidae,1573,0.027290446412182458,1,Gadus,1573,0.027290446412182458,1,1573,0.027290446412182458,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Gadus chalcogrammus,14.803192885852612,E050,ASV137,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Gadus chalcogrammus,14.803192885852612,E052,ASV88,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Gadus chalcogrammus,14.803192885852612,E052,ASV11,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Gadus chalcogrammus,14.803192885852612,E052,ASV2,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Gadus chalcogrammus,14.803192885852612,E051,ASV27,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Gadus chalcogrammus,14.803192885852612,E050,ASV25,Gadiformes,1573,0.02024429946324249,1,Gadidae,1573,0.027290446412182458,1,Gadus,1573,0.027290446412182458,1,1573,0.027290446412182458,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Gadus chalcogrammus,14.803192885852612,E052,ASV27,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Gadus chalcogrammus,14.803192885852612,E050,ASV88,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Gadus chalcogrammus,14.803192885852612,E050,ASV592,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Gadus chalcogrammus,14.803192885852612,E050,ASV137,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Gadus chalcogrammus,14.803192885852612,E052,ASV592,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Gadus chalcogrammus,14.803192885852612,E051,ASV2,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Gadus chalcogrammus,14.803192885852612,E051,ASV2,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep2
15,Gadus chalcogrammus,14.803192885852612,E050,ASV11,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep1
15,Gadus chalcogrammus,14.803192885852612,E051,ASV137,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Gadus chalcogrammus,14.803192885852612,E052,ASV2,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Gadus chalcogrammus,14.803192885852612,E050,ASV88,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep1
15,Gadus chalcogrammus,14.803192885852612,E052,ASV27,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Gadus chalcogrammus,14.803192885852612,E050,ASV137,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep1
15,Gadus chalcogrammus,14.803192885852612,E050,ASV4,Gadiformes,1573,0.02024429946324249,1,Gadidae,1573,0.027290446412182458,1,Gadus,1573,0.027290446412182458,1,1573,0.027290446412182458,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Gadus chalcogrammus,14.803192885852612,E052,ASV27,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Gadus chalcogrammus,14.803192885852612,E052,ASV2,Gadiformes,6843,0.17277066058626955,1,Gadidae,6843,0.17277066058626955,1,Gadus,6843,0.17277066058626955,1,6843,0.17277066058626955,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Gadus chalcogrammus,14.803192885852612,E050,ASV27,Gadiformes,28004,0.5398221146865213,1,Gadidae,28004,0.5398221146865213,1,Gadus,28004,0.5398221146865213,1,28004,0.5398221146865213,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Gadus chalcogrammus,14.803192885852612,E051,ASV2,Gadiformes,5326,0.0916131985553437,1,Gadidae,5326,0.0916131985553437,1,Gadus,5326,0.0916131985553437,1,5326,0.0916131985553437,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV378,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV378,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV64,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV15,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV15,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV46,Pleuronectiformes,489,0.005543412959352144,1,Pleuronectidae,489,0.005543412959352144,1,Glyptocephalus,489,0.005543412959352144,1,489,0.005543412959352144,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV64,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV15,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV378,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV46,Pleuronectiformes,489,0.005543412959352144,1,Pleuronectidae,489,0.005543412959352144,1,Glyptocephalus,489,0.005543412959352144,1,489,0.005543412959352144,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV46,Pleuronectiformes,489,0.005543412959352144,1,Pleuronectidae,489,0.005543412959352144,1,Glyptocephalus,489,0.005543412959352144,1,489,0.005543412959352144,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV15,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV46,Pleuronectiformes,487,0.00476859989397149,1,Pleuronectidae,487,0.00476859989397149,1,Glyptocephalus,487,0.00476859989397149,1,487,0.00476859989397149,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV15,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV378,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV15,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV64,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV46,Pleuronectiformes,487,0.00476859989397149,1,Pleuronectidae,487,0.00476859989397149,1,Glyptocephalus,487,0.00476859989397149,1,487,0.00476859989397149,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV64,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV64,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV15,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV378,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV15,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV64,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep1
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV378,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV46,Pleuronectiformes,487,0.00476859989397149,1,Pleuronectidae,487,0.00476859989397149,1,Glyptocephalus,487,0.00476859989397149,1,487,0.00476859989397149,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV286,Pleuronectiformes,489,0.005543412959352144,1,Pleuronectidae,489,0.005543412959352144,1,Glyptocephalus,489,0.005543412959352144,1,489,0.005543412959352144,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV378,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV64,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep2
15,Glyptocephalus zachirus,0.8391311301867511,E052,ASV15,Pleuronectiformes,2058,0.05051050461417632,1,Pleuronectidae,2058,0.05051050461417632,1,Glyptocephalus,2058,0.05051050461417632,1,2058,0.05051050461417632,1,tdna052,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1.05,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna052_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E050,ASV378,Pleuronectiformes,1612,0.03020706455542022,1,Pleuronectidae,1612,0.03020706455542022,1,Glyptocephalus,1612,0.03020706455542022,1,1612,0.03020706455542022,1,tdna050,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna050_Rep3
15,Glyptocephalus zachirus,0.8391311301867511,E051,ASV64,Pleuronectiformes,132,0.0022072102200521703,1,Pleuronectidae,132,0.0022072102200521703,1,Glyptocephalus,132,0.0022072102200521703,1,132,0.0022072102200521703,1,tdna051,48 33.937,124 49.363,2018.08.12,2:15:00 PM,2:52:00 PM,surface,0,SB,1,sample taken with bucket over port side of vessel.,,0_SB_15,S,MiFish,tdna051_Rep3
